legajo,actual,new,bultos,horas,dias,sectores,sector_principal,turnos,diff,diff_pct,bultos_hora,bultos_dia,pay_actual,nivel_actual,bultos_actuales,desde_actual,hasta_actual,pen_tnc,pen_error,eq_sector,eq_traslado,eq_cons,total_eq,pen_total,eq_per_hour,nivel_nuevo,premio_hora_nuevo,ritmo_nuevo,sectores_nuevo
735249,3403.98,73648.73,6618.0,71.0,10,5,B1,1,70244.75,2063.606425419656,93.21126760563381,661.8,3403.98,1.3,661.8,828.0,1038.0,0.0,0.0,6413.65,1273.951,99.748,7787.349,0.0,109.68097183098591,1.6092949765718643,635.8990997875123,80.28017775053577,7
735250,40838.08,62201.58,6256.0,56.0,7,3,B1,1,21363.5,52.31269442637851,111.71428571428571,893.7142857142857,40838.08,2.7142857142857144,893.7142857142857,1074.2857142857142,1242.0,191.7,0.0,6375.2,1091.523,44.132,7510.853,191.7,134.122375,1.6701179577376568,713.2253823103481,80.12048500623862,13
735251,53079.37,58234.61,5823.0,46.0,6,2,B1,1,5155.239999999998,9.712323262314527,126.58695652173913,970.5,53079.369999999995,3.0,970.5,1130.1666666666667,17692.5,60.7,0.0,5768.87,906.0120000000001,93.097,6767.979,60.7,147.12997826086956,2.2512368583797153,1207.6353673143897,123.22441644696156,7
735273,28890.17,33604.12,6413.0,66.0,11,4,F1,1,4713.950000000004,16.31679564363936,97.16666666666667,583.0,28890.17,0.9090909090909091,583.0,454.54545454545456,55054.09090909091,0.0,0.0,6413.0,0.0,0.0,6413.0,0.0,97.16666666666667,1.0813644423286557,536.0194538883193,509.59670588183053,8
735274,48000.86,39167.62,5301.0,45.0,8,5,F1,1,-8833.239999999998,-18.40225362628919,117.8,662.625,48000.86,2.7142857142857144,757.2857142857143,990.0,15429.57142857143,0.0,0.0,5301.0,0.0,0.14200000000000002,5301.142,0.0,117.80315555555555,1.6025720367198262,877.717676903506,135.33298005438587,8
735275,66442.68,54630.58,7982.0,69.0,9,5,BA,1,-11812.099999999991,-17.77788012163265,115.68115942028986,886.8888888888889,66442.68,2.4444444444444446,886.8888888888889,972.2222222222222,12214.777777777777,0.0,0.0,7982.0,0.0,0.13899999999999998,7982.139,0.0,115.68317391304348,1.0761475830162233,633.2252749458117,100.85723406175488,7
735276,0.0,7658.639999999999,1509.0,18.0,4,3,BA,1,7658.639999999999,,83.83333333333333,377.25,0.0,0.25,377.25,192.5,100000.0,3.96,0.0,1514.77,113.152,0.0,1627.922,3.96,90.44011111111111,0.9476584022038567,306.91858815426997,79.23655651974288,11
735277,35947.7,36270.87,5440.0,51.0,8,4,F1,1,323.17000000000553,0.8990004923820037,106.66666666666667,680.0,35947.7,1.375,680.0,640.0,38218.125,0.0,0.0,5440.0,0.0,0.147,5440.149,0.0,106.66958823529413,1.2567949139953747,703.7959282789791,98.4556515176567,7
735320,4811.52,5732.48,947.0,8.0,1,1,B1,1,920.9599999999991,19.14072891726521,118.375,947.0,4811.52,2.0,947.0,1000.0,1119.0,0.0,0.0,943.92,126.931,1.209,1072.06,0.0,134.0075,2.8125,1445.909375,141.048125,4
735321,4804.0,10152.15,863.0,8.0,1,1,A3,1,5348.15,111.32701915070773,107.875,863.0,4804.0,2.0,863.0,1000.0,1119.0,0.0,0.0,852.84,157.854,3.627,1014.321,0.0,126.790125,1.8857142857142857,660.8714285714286,66.59550396825398,6
735322,4811.52,8073.66,888.0,8.0,1,1,B1,1,3262.1399999999994,67.79853351955305,111.0,888.0,4811.52,2.0,888.0,1000.0,1119.0,0.0,0.0,858.99,217.121,3.023,1079.133,0.0,134.891625,2.4791666666666665,1332.2606250000001,129.91600000000003,6
735323,27887.47,17019.38,1381.0,8.0,1,1,B1,1,-10868.09,-38.97122973148873,172.625,1381.0,27887.47,6.0,1381.0,1570.0,1819.0,0.0,0.0,1384.88,242.089,24.786,1651.755,0.0,206.469375,2.75,1771.0739583333334,172.94627083333336,4
735324,7431.95,11322.5,1104.0,8.0,1,1,B1,1,3890.55,52.34897974286695,138.0,1104.0,7431.95,3.0,1104.0,1120.0,1269.0,0.0,0.0,1081.86,115.42,3.627,1200.907,0.0,150.113375,2.5625,1686.5971875,306.4755,4
735325,7769.39,7337.69,924.0,9.0,1,1,B1,1,-431.7000000000007,-5.556420774346515,102.66666666666667,924.0,7769.39,3.0,924.0,1120.0,1269.0,0.0,0.0,925.99,259.732,48.363,1234.085,0.0,137.12055555555557,2.511904761904762,1240.9891071428572,101.30873214285715,7
735326,4811.52,11919.44,1008.0,8.0,1,1,B1,1,7107.92,147.72712157488692,126.0,1008.0,4811.52,2.0,1008.0,1000.0,1119.0,0.0,0.0,1006.19,79.083,0.0,1085.273,0.0,135.659125,2.0,777.0074999999999,95.5358125,2
735327,6831.18,5600.85,938.0,8.0,1,1,B1,1,-1230.33,-18.010504773699417,117.25,938.0,6831.18,3.0,938.0,1120.0,1269.0,0.0,0.0,925.91,186.904,29.018,1141.832,0.0,142.729,1.5,394.53525,69.697125,5
735328,4811.52,7708.0,881.0,8.0,1,1,PE,1,2896.4799999999996,60.198856078744335,110.125,881.0,4811.52,2.0,881.0,1000.0,1119.0,0.0,0.0,915.8,120.345,1.209,1037.354,0.0,129.66925,1.7857142857142856,551.7917857142857,88.21476785714286,4
735372,0.0,8563.06,753.0,8.0,1,1,A3,1,8563.06,,94.125,753.0,0.0,1.0,753.0,770.0,999.0,150.32,0.0,711.82,188.618,5.441,905.879,150.32,113.234875,1.9,725.5308,74.20918666666668,5
735411,6939.79,7222.98,1015.0,8.0,1,1,B1,1,283.1899999999996,4.080671028950438,126.875,1015.0,6939.79,3.0,1015.0,1120.0,1269.0,0.0,0.0,1040.53,111.378,0.605,1152.513,0.0,144.064125,2.0476190476190474,1050.0594047619047,134.83264285714284,4
735413,15297.14,4564.87,1089.0,8.0,1,1,B1,1,-10732.27,-70.15867018279235,136.125,1089.0,15297.14,4.0,1089.0,1270.0,1500.0,0.0,0.0,1107.53,275.111,2.418,1385.059,0.0,173.132375,2.2956349206349205,1221.1601190476192,650.3492599206348,6
735414,0.0,11414.39,720.0,9.0,1,1,N1,1,11414.39,,80.0,720.0,0.0,1.0,720.0,770.0,999.0,0.0,0.0,671.31,133.743,2.418,807.471,0.0,89.719,1.6833333333333331,759.8053333333334,129.21794666666668,10
735416,7614.92,7661.85,998.0,8.0,1,1,B1,1,46.93000000000029,0.6162901251753176,124.75,998.0,7614.92,3.0,998.0,1120.0,1269.0,0.0,0.0,1081.06,119.095,18.741,1218.896,0.0,152.362,1.9357142857142857,684.275,107.57167857142858,5
735418,6730.77,3844.67,937.0,8.0,1,1,B3,1,-2886.1000000000004,-42.87919509952056,117.125,937.0,6730.77,3.0,937.0,1120.0,1269.0,0.0,0.0,939.92,182.075,9.673,1131.667,0.0,141.458375,1.2,190.78809523809525,58.073345238095236,6
735435,0.0,0.0,49.0,1.0,1,1,F1,1,0.0,,49.0,49.0,0.0,0.0,49.0,0.0,100000.0,0.0,0.0,49.0,0.0,0.008,49.008,0.0,49.008,0.0,0.0,49.0,1
735486,32354.68,35955.58,7061.0,78.0,10,4,F1,1,3600.9000000000015,11.129456387762145,90.52564102564102,706.1,32354.68,0.9,706.1,466.0,50550.5,0.0,0.0,7061.0,0.0,0.706,7061.707,0.0,90.53470512820513,0.7563240567121075,489.4004374121276,193.5022753541589,7
735487,32763.899999999998,35308.7,6900.0,70.0,9,5,F1,1,2544.7999999999993,7.767085115019882,98.57142857142857,766.6666666666666,32763.899999999998,1.1111111111111112,766.6666666666666,555.5555555555555,45066.11111111111,0.0,0.0,6900.0,0.0,0.288,6900.288,0.0,98.57554285714285,0.8597236294044804,512.8700596894585,102.28279979101846,7
735488,11419.55,39860.66,6971.0,85.0,12,5,F1,1,28441.110000000004,249.0563113257528,82.01176470588236,580.9166666666666,11419.55,0.25,580.9166666666666,147.5,83509.83333333333,0.0,0.0,6971.0,0.0,0.213,6971.213,0.0,82.01427058823529,0.8497958051537653,543.4773146056016,129.08361276459075,7
735489,30827.870000000003,51399.12,9701.0,112.0,14,4,BA,1,20571.25,66.72939129430608,86.61607142857143,692.9285714285714,30827.870000000003,0.7142857142857143,692.9285714285714,305.07142857142856,78802.57142857143,0.0,0.0,9701.0,0.0,0.314,9701.314,0.0,86.618875,0.705219095868977,455.74243520774246,106.3325550120219,7
735490,0.0,20187.39,5701.0,78.0,10,4,F1,1,20187.39,,73.08974358974359,570.1,0.0,0.0,570.1,0.0,100000.0,0.0,0.0,5701.0,0.0,0.45,5701.45,0.0,73.09551282051282,0.6128942929297854,389.17561083105005,149.16709428756693,7
735492,0.0,72791.57,6719.0,117.0,15,9,VA,1,72791.57,,57.427350427350426,447.93333333333334,0.0,1.0,447.93333333333334,770.0,999.0,46.86,0.0,7452.242,2013.746,45.342999999999996,9511.327,46.86,81.29339316239316,1.5508479067302596,486.70410331110327,112.67215507261615,17
735493,4811.52,52977.03,8583.0,107.0,14,4,B1,1,48165.509999999995,1001.0456155227452,80.21495327102804,613.0714285714286,4811.52,1.0714285714285714,613.0714285714286,786.4285714285714,1007.5714285714286,7.45,0.0,8551.62,1499.0,94.914,10145.532,7.45,94.81805607476635,1.6157879459193918,473.7977340488437,61.23676170577851,8
735494,19237.230000000003,71162.83,11236.0,123.0,16,3,B1,1,51925.6,269.9224368581131,91.34959349593495,702.25,19237.230000000003,1.25,702.25,827.5,1029.0,2117.5,0.0,11361.19,1777.415,127.557,13266.16,2117.5,107.8549593495935,1.9930426716141003,890.5677822307902,271.1025393736472,8
735495,7987.81,72650.94,10414.0,125.0,17,5,B1,1,64663.130000000005,809.5226351152569,83.312,612.5882352941177,7987.81,1.1176470588235294,612.5882352941177,790.5882352941177,1014.8823529411765,5106.47,0.0,10443.539999999999,1264.502,45.945,11753.988,5106.47,94.031904,1.7220605669788973,580.0563461635411,76.1020654514616,8
735496,25144.690000000002,106488.52,11605.0,131.0,17,5,B1,1,81343.83,323.5030139564258,88.58778625954199,682.6470588235294,25144.690000000002,1.3529411764705883,682.6470588235294,838.2352941176471,1044.8823529411766,593.8100000000001,0.0,11946.03,2305.121,82.82,14333.971,593.8100000000001,109.41962595419847,1.7449997015123064,720.4475793541193,81.76722359120804,14
735497,9623.04,79672.19,9311.0,113.0,17,3,B1,1,70049.15,727.9316099694066,82.39823008849558,547.7058823529412,9623.04,1.1176470588235294,547.7058823529412,797.0588235294117,1013.1176470588235,363.92,0.0,9380.88,1544.385,104.584,11029.851,363.92,97.60930088495576,1.7650194909424444,731.3336016091829,82.6956296657989,7
735498,19246.08,65472.96,10247.0,123.0,16,4,B1,1,46226.88,240.18854748603346,83.3089430894309,640.4375,19246.08,1.25,643.625,827.5,1029.0,97.83,0.0,10218.710000000001,2245.81,259.346,12723.868,97.83,103.446081300813,1.732092486117254,564.4231762897942,85.68519842191263,8
735499,0.0,19355.17,2277.0,32.0,4,2,B1,1,19355.17,,71.15625,569.25,0.0,1.0,569.25,770.0,999.0,79.87,0.0,2184.24,424.327,40.503,2649.07,79.87,82.7834375,1.4837962962962965,484.64002314814815,50.800797839506174,6
735500,0.0,19641.05,2156.0,34.0,5,2,B1,1,19641.05,,63.411764705882355,431.2,0.0,1.0,431.2,770.0,999.0,98.89,0.0,2148.86,296.734,12.091,2457.684,98.89,72.28482352941177,1.396825396825397,282.9094212962963,36.189644675925926,8
735501,0.0,7686.49,3266.0,53.0,9,3,B1,1,7686.49,,61.62264150943396,362.8888888888889,0.0,1.0,362.8888888888889,770.0,999.0,2652.11,0.0,3293.55,541.976,17.532,3853.057,2652.11,72.69918867924528,1.566620879120879,399.6496434294872,73.20361177884615,8
735502,0.0,53393.31,8627.0,115.0,17,3,B1,1,53393.31,,75.01739130434783,507.47058823529414,0.0,1.0,507.47058823529414,770.0,999.0,162.49,0.0,8622.49,1540.614,158.388,10321.49,162.49,89.75208695652174,1.6326128936423057,508.46817401960783,64.14418072001527,7
735586,0.0,8164.18,1153.0,16.0,2,2,B1,1,8164.18,,72.0625,576.5,0.0,1.0,576.5,770.0,999.0,0.0,0.0,1116.1100000000001,288.707,26.6,1431.417,0.0,89.4635625,1.7023809523809526,462.12163265306117,43.76810204081632,7
735587,0.0,12197.869999999999,1787.0,27.0,4,3,B1,1,12197.869999999999,,66.18518518518519,446.75,0.0,1.0,446.75,770.0,999.0,82.16,0.0,1780.07,404.163,21.159,2205.393,82.16,81.68122222222222,1.5965909090909092,462.56341883116886,58.73099571428571,5
735588,0.0,20806.49,2469.0,33.0,4,1,B1,1,20806.49,,74.81818181818181,617.25,0.0,1.0,617.25,770.0,999.0,32.86,0.0,2463.0,318.655,26.599,2808.254,32.86,85.09860606060606,1.5996168582375478,451.09758620689655,53.306113574165295,6
735589,4811.52,24022.47,3129.0,34.0,4,1,B1,1,19210.95,399.2698772944932,92.02941176470588,782.25,4811.52,1.25,782.25,827.5,1029.0,0.0,0.0,3103.2,554.234,37.482,3694.916,0.0,108.674,2.2111111111111112,1185.7486833333335,132.23929,5
735590,0.0,18212.23,2802.0,32.0,4,2,PE,1,18212.23,,87.5625,700.5,0.0,1.0,700.5,770.0,999.0,7.3,0.0,2821.2799999999997,550.668,45.944,3417.893,7.3,106.80915625,1.5297619047619049,404.9395663265306,58.61389880952381,7
735591,7933.6,28852.729999999996,3273.0,32.0,4,1,B1,1,20919.129999999997,263.6776494907734,102.28125,818.25,7933.6,1.5,818.25,857.5,1066.5,3.35,0.0,3260.98,575.6469999999999,28.413,3865.041,3.35,120.78253125,1.8282051282051281,785.9369009552538,80.19919366515838,6
735592,6608.03,16276.740000000002,2901.0,32.0,4,4,F1,1,9668.710000000003,146.31758633057058,90.65625,725.25,6608.03,0.5,725.25,250.0,75279.75,0.0,0.0,2901.0,0.0,0.062,2901.062,0.0,90.6581875,0.817304625199362,539.7589131269732,106.71684123457996,7
735593,11419.55,16186.64,3142.0,32.0,4,4,F1,1,4767.09,41.744989951442925,98.1875,785.5,11419.55,0.75,785.5,442.5,50529.5,0.0,0.0,3142.0,0.0,0.07300000000000001,3142.0730000000003,0.0,98.18978125000001,1.0931690698607992,736.5379821632002,138.2642605377079,7
735594,0.0,10711.06,2312.0,32.0,4,3,F1,1,10711.06,,72.25,578.0,0.0,0.0,578.0,0.0,100000.0,0.0,0.0,2312.0,0.0,0.389,2312.389,0.0,72.26215625,0.8932748538011696,633.2693880534671,311.36687896825396,7
735595,0.0,17738.14,2752.0,32.0,4,4,FQ,1,17738.14,,86.0,688.0,0.0,0.0,688.0,0.0,100000.0,0.0,0.0,2752.0,0.0,0.197,2752.197,0.0,86.00615625,0.6013614163614164,311.33771298076925,72.07276413919413,8
735668,0.0,3182.12,715.0,15.0,2,2,FB,1,3182.12,,47.666666666666664,357.5,0.0,0.0,357.5,0.0,100000.0,0.0,0.0,715.0,0.0,0.127,715.127,0.0,47.67513333333333,0.3333333333333333,180.50437499999998,50.6174125,6
735669,0.0,4917.19,657.0,8.0,1,1,FQ,1,4917.19,,82.125,657.0,0.0,0.0,657.0,0.0,100000.0,0.0,0.0,657.0,0.0,0.167,657.167,0.0,82.145875,0.6190476190476192,377.36428571428576,79.74132142857142,7
735670,0.0,1522.87,452.0,8.0,1,1,F1,1,1522.87,,56.5,452.0,0.0,0.0,452.0,0.0,100000.0,0.0,0.0,452.0,0.0,0.008,452.008,0.0,56.501,0.375,160.78571428571428,50.74819047619047,7
735671,0.0,1402.56,533.0,8.0,1,1,F1,1,1402.56,,66.625,533.0,0.0,0.0,533.0,0.0,100000.0,0.0,0.0,533.0,0.0,0.062,533.062,0.0,66.63275,0.6190476190476191,460.81171428571434,114.86365714285714,5
735672,0.0,873.48,416.0,8.0,1,1,F1,1,873.48,,52.0,416.0,0.0,0.0,416.0,0.0,100000.0,0.0,0.0,416.0,0.0,0.059,416.059,0.0,52.007375,0.8293650793650794,621.1242460317461,138.03184920634922,6
735673,0.0,445.65,276.0,8.0,1,1,F1,1,445.65,,34.5,276.0,0.0,0.0,276.0,0.0,100000.0,0.0,0.0,276.0,0.0,0.048,276.048,0.0,34.506,0.6,244.629,47.34561428571429,5
735688,0.0,1990.53,225.0,4.0,1,1,B1,1,1990.53,,56.25,225.0,0.0,1.0,225.0,770.0,999.0,0.0,0.0,225.0,27.408,2.418,254.826,0.0,63.7065,1.75,497.6325,56.25,1
735689,0.0,220.35,225.0,8.0,1,1,PE,1,220.35,,28.125,225.0,0.0,1.0,225.0,770.0,999.0,0.0,0.0,226.95,78.413,2.418,307.781,0.0,38.472625,2.1666666666666665,1335.5166666666667,98.24277777777779,3
735705,0.0,3611.94,475.0,8.0,1,1,B1,1,3611.94,,59.375,475.0,0.0,1.0,475.0,770.0,999.0,0.0,0.0,477.86,94.986,7.254,580.1,0.0,72.5125,1.9833333333333336,1105.4248333333333,105.7032,5
735708,0.0,6606.95,829.0,12.0,2,2,P1,1,6606.95,,69.08333333333333,414.5,0.0,1.0,414.5,770.0,999.0,2074.44,0.0,852.0699999999999,86.894,3.023,941.987,2074.44,78.49891666666666,1.342857142857143,340.4308571428571,48.71818285714286,5
78652,0.0,0.0,0.0,1.0,1,1,SIN_SECTOR,1,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,,0.0,0.0,1
82795,0.0,0.0,0.0,3.0,3,3,B1,1,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,1.0,0.0,0.0,3
85653,0.0,0.0,0.0,13.0,9,6,B1,1,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,1.0,0.0,0.0,8
89964,92752.1,106491.38,8945.0,120.0,21,2,CO,1,13739.279999999999,14.812904505666177,74.54166666666667,425.95238095238096,92752.1,1.3333333333333333,425.95238095238096,683.3333333333334,29366.0,0.0,0.0,8945.0,0.0,0.461,8945.461,0.0,74.54550833333333,1.6387163561076603,852.4645326086957,72.7759962215321,2
